Sector,Fecha,Hora,Mp10,Mp2_5
amanecer ,18/05/2019,8,23,22
centro ,18/05/2019,8,30,27
pedro valdivia ,18/05/2019,8,48,44
pueblo nuevo ,18/05/2019,8,45,40
santa rosa ,18/05/2019,8,116,97
universidad ,18/05/2019,8,16,15
amanecer ,18/05/2019,9,52,50
centro ,18/05/2019,9,34,31
pedro valdivia ,18/05/2019,9,48,45
pueblo nuevo ,18/05/2019,9,38,33
santa rosa ,18/05/2019,9,124,105
universidad ,18/05/2019,9,16,15
amanecer ,18/05/2019,10,62,60
centro ,18/05/2019,10,43,40
pedro valdivia ,18/05/2019,10,81,77
pueblo nuevo ,18/05/2019,10,48,43
santa rosa ,18/05/2019,10,78,67
universidad ,18/05/2019,10,14,13
amanecer ,18/05/2019,11,79,76
centro ,18/05/2019,11,44,40
pedro valdivia ,18/05/2019,11,68,64
pueblo nuevo ,18/05/2019,11,43,38
santa rosa ,18/05/2019,11,69,58
universidad ,18/05/2019,11,21,20
amanecer ,18/05/2019,12,53,52
centro ,18/05/2019,12,39,35
pedro valdivia ,18/05/2019,12,45,42
pueblo nuevo ,18/05/2019,12,40,36
santa rosa ,18/05/2019,12,50,44
universidad ,18/05/2019,12,30,28
amanecer ,18/05/2019,13,35,33
centro ,18/05/2019,13,22,21
pedro valdivia ,18/05/2019,13,26,24
pueblo nuevo ,18/05/2019,13,22,20
santa rosa ,18/05/2019,13,36,32
universidad ,18/05/2019,13,39,37
amanecer ,18/05/2019,14,37,35
centro ,18/05/2019,14,23,22
pedro valdivia ,18/05/2019,14,36,33
pueblo nuevo ,18/05/2019,14,22,20
santa rosa ,18/05/2019,14,36,31
universidad ,18/05/2019,14,34,32
amanecer ,18/05/2019,15,55,53
centro ,18/05/2019,15,21,19
pedro valdivia ,18/05/2019,15,46,42
pueblo nuevo ,18/05/2019,15,36,32
santa rosa ,18/05/2019,15,72,65
universidad ,18/05/2019,15,23,22
amanecer ,18/05/2019,16,29,28
centro ,18/05/2019,16,15,13
pedro valdivia ,18/05/2019,16,51,45
pueblo nuevo ,18/05/2019,16,48,44
santa rosa ,18/05/2019,16,48,42
universidad ,18/05/2019,16,23,21
amanecer ,18/05/2019,17,107,103
centro ,18/05/2019,17,41,38
pedro valdivia ,18/05/2019,17,181,166
pueblo nuevo ,18/05/2019,17,50,45
santa rosa ,18/05/2019,17,266,226
universidad ,18/05/2019,17,16,15
amanecer ,18/05/2019,18,401,378
centro ,18/05/2019,18,102,94
pedro valdivia ,18/05/2019,18,201,187
pueblo nuevo ,18/05/2019,18,48,44
santa rosa ,18/05/2019,18,687,565
universidad ,18/05/2019,18,14,13
amanecer ,18/05/2019,19,389,363
centro ,18/05/2019,19,166,154
pedro valdivia ,18/05/2019,19,159,148
pueblo nuevo ,18/05/2019,19,213,190
santa rosa ,18/05/2019,19,788,648
universidad ,18/05/2019,19,26,25
amanecer ,18/05/2019,20,344,324
centro ,18/05/2019,20,149,137
pedro valdivia ,18/05/2019,20,198,185
pueblo nuevo ,18/05/2019,20,151,137
santa rosa ,18/05/2019,20,901,838
universidad ,18/05/2019,20,177,174
amanecer ,18/05/2019,21,292,272
centro ,18/05/2019,21,321,294
pedro valdivia ,18/05/2019,21,168,156
pueblo nuevo ,18/05/2019,21,525,467
santa rosa ,18/05/2019,21,625,521
universidad ,18/05/2019,21,188,185
amanecer ,18/05/2019,22,273,259
centro ,18/05/2019,22,410,372
pedro valdivia ,18/05/2019,22,253,237
pueblo nuevo ,18/05/2019,22,588,524
santa rosa ,18/05/2019,22,583,472
universidad ,18/05/2019,22,281,276
amanecer ,18/05/2019,23,409,378
centro ,18/05/2019,23,360,327
pedro valdivia ,18/05/2019,23,239,223
pueblo nuevo ,18/05/2019,23,480,429
santa rosa ,18/05/2019,23,493,393
universidad ,18/05/2019,23,162,159
amanecer ,19/05/2019,0,230,216
centro ,19/05/2019,0,174,159
pedro valdivia ,19/05/2019,0,355,324
pueblo nuevo ,19/05/2019,0,341,304
santa rosa ,19/05/2019,0,367,292
universidad ,19/05/2019,0,171,168
amanecer ,19/05/2019,1,115,110
centro ,19/05/2019,1,91,83
pedro valdivia ,19/05/2019,1,242,220
pueblo nuevo ,19/05/2019,1,172,152
santa rosa ,19/05/2019,1,198,168
universidad ,19/05/2019,1,248,244
amanecer ,19/05/2019,2,78,74
centro ,19/05/2019,2,49,45
pedro valdivia ,19/05/2019,2,261,238
pueblo nuevo ,19/05/2019,2,140,125
santa rosa ,19/05/2019,2,187,155
universidad ,19/05/2019,2,259,255
amanecer ,19/05/2019,3,60,57
centro ,19/05/2019,3,38,35
pedro valdivia ,19/05/2019,3,242,220
pueblo nuevo ,19/05/2019,3,87,78
santa rosa ,19/05/2019,3,262,215
universidad ,19/05/2019,3,63,61
amanecer ,19/05/2019,4,43,41
centro ,19/05/2019,4,45,41
pedro valdivia ,19/05/2019,4,214,196
pueblo nuevo ,19/05/2019,4,104,93
santa rosa ,19/05/2019,4,132,110
universidad ,19/05/2019,4,47,45
amanecer ,19/05/2019,5,30,28
centro ,19/05/2019,5,45,41
pedro valdivia ,19/05/2019,5,191,174
pueblo nuevo ,19/05/2019,5,77,68
santa rosa ,19/05/2019,5,90,76
universidad ,19/05/2019,5,23,21
amanecer ,19/05/2019,6,37,36
centro ,19/05/2019,6,38,34
pedro valdivia ,19/05/2019,6,64,59
pueblo nuevo ,19/05/2019,6,51,46
santa rosa ,19/05/2019,6,66,57
universidad ,19/05/2019,6,21,20
amanecer ,19/05/2019,7,37,36
centro ,19/05/2019,7,34,31
pedro valdivia ,19/05/2019,7,78,72
pueblo nuevo ,19/05/2019,7,52,47
santa rosa ,19/05/2019,7,65,54
universidad ,19/05/2019,7,16,15
amanecer ,19/05/2019,8,44,43
centro ,19/05/2019,8,39,35
pedro valdivia ,19/05/2019,8,57,53
pueblo nuevo ,19/05/2019,8,69,63
santa rosa ,19/05/2019,8,77,66
universidad ,19/05/2019,8,27,26
amanecer ,19/05/2019,9,63,60
centro ,19/05/2019,9,46,42
pedro valdivia ,19/05/2019,9,163,150
pueblo nuevo ,19/05/2019,9,86,78
santa rosa ,19/05/2019,9,83,70
universidad ,19/05/2019,9,20,19
amanecer ,19/05/2019,10,105,101
centro ,19/05/2019,10,61,56
pedro valdivia ,19/05/2019,10,88,82
pueblo nuevo ,19/05/2019,10,107,97
santa rosa ,19/05/2019,10,108,93
universidad ,19/05/2019,10,19,18
amanecer ,19/05/2019,11,125,120
centro ,19/05/2019,11,66,62
pedro valdivia ,19/05/2019,11,71,67
pueblo nuevo ,19/05/2019,11,120,111
santa rosa ,19/05/2019,11,128,111
universidad ,19/05/2019,11,23,22
amanecer ,19/05/2019,12,58,56
centro ,19/05/2019,12,71,68
pedro valdivia ,19/05/2019,12,50,46
pueblo nuevo ,19/05/2019,12,75,70
santa rosa ,19/05/2019,12,110,98
universidad ,19/05/2019,12,40,38
amanecer ,19/05/2019,13,59,57
centro ,19/05/2019,13,41,38
pedro valdivia ,19/05/2019,13,32,31
pueblo nuevo ,19/05/2019,13,54,50
santa rosa ,19/05/2019,13,71,63
universidad ,19/05/2019,13,64,62
amanecer ,19/05/2019,14,52,51
centro ,19/05/2019,14,29,27
pedro valdivia ,19/05/2019,14,25,24
pueblo nuevo ,19/05/2019,14,48,45
santa rosa ,19/05/2019,14,51,45
universidad ,19/05/2019,14,60,58
amanecer ,19/05/2019,15,46,44
centro ,19/05/2019,15,18,17
pedro valdivia ,19/05/2019,15,25,23
pueblo nuevo ,19/05/2019,15,49,45
santa rosa ,19/05/2019,15,62,55
universidad ,19/05/2019,15,27,26
amanecer ,19/05/2019,16,52,51
centro ,19/05/2019,16,9,8
pedro valdivia ,19/05/2019,16,64,59
pueblo nuevo ,19/05/2019,16,63,58
santa rosa ,19/05/2019,16,92,79
universidad ,19/05/2019,16,23,22
amanecer ,19/05/2019,17,132,127
centro ,19/05/2019,17,63,59
pedro valdivia ,19/05/2019,17,120,113
pueblo nuevo ,19/05/2019,17,61,58
santa rosa ,19/05/2019,17,164,142
universidad ,19/05/2019,17,16,15
amanecer ,19/05/2019,18,258,243
centro ,19/05/2019,18,133,123
pedro valdivia ,19/05/2019,18,212,199
pueblo nuevo ,19/05/2019,18,256,238
santa rosa ,19/05/2019,18,331,273
universidad ,19/05/2019,18,20,19
amanecer ,19/05/2019,19,553,511
centro ,19/05/2019,19,122,113
pedro valdivia ,19/05/2019,19,219,208
pueblo nuevo ,19/05/2019,19,519,469
santa rosa ,19/05/2019,19,742,679
universidad ,19/05/2019,19,35,33
amanecer ,19/05/2019,20,652,596
centro ,19/05/2019,20,104,97
pedro valdivia ,19/05/2019,20,190,179
pueblo nuevo ,19/05/2019,20,710,647
santa rosa ,19/05/2019,20,741,700
universidad ,19/05/2019,20,88,86
amanecer ,19/05/2019,21,644,588
centro ,19/05/2019,21,126,117
pedro valdivia ,19/05/2019,21,272,255
pueblo nuevo ,19/05/2019,21,28,26
santa rosa ,19/05/2019,21,155,129
universidad ,19/05/2019,21,133,130
amanecer ,19/05/2019,22,918,838
centro ,19/05/2019,22,197,183
pedro valdivia ,19/05/2019,22,405,378
pueblo nuevo ,19/05/2019,22,32,28
santa rosa ,19/05/2019,22,344,286
universidad ,19/05/2019,22,384,378
amanecer ,19/05/2019,23,813,754
centro ,19/05/2019,23,75,69
pedro valdivia ,19/05/2019,23,174,163
pueblo nuevo ,19/05/2019,23,134,124
santa rosa ,19/05/2019,23,386,317
universidad ,19/05/2019,23,273,269
amanecer ,20/05/2019,0,193,183
centro ,20/05/2019,0,62,57
pedro valdivia ,20/05/2019,0,96,88
pueblo nuevo ,20/05/2019,0,58,55
santa rosa ,20/05/2019,0,146,124
universidad ,20/05/2019,0,175,172
amanecer ,20/05/2019,1,134,127
centro ,20/05/2019,1,44,40
pedro valdivia ,20/05/2019,1,69,64
pueblo nuevo ,20/05/2019,1,43,39
santa rosa ,20/05/2019,1,139,118
universidad ,20/05/2019,1,187,183
amanecer ,20/05/2019,2,154,147
centro ,20/05/2019,2,45,41
pedro valdivia ,20/05/2019,2,80,74
pueblo nuevo ,20/05/2019,2,19,17
santa rosa ,20/05/2019,2,100,85
universidad ,20/05/2019,2,138,135
amanecer ,20/05/2019,3,68,66
centro ,20/05/2019,3,26,23
pedro valdivia ,20/05/2019,3,41,37
pueblo nuevo ,20/05/2019,3,13,10
santa rosa ,20/05/2019,3,77,65
universidad ,20/05/2019,3,44,42
amanecer ,20/05/2019,4,16,15
centro ,20/05/2019,4,13,11
pedro valdivia ,20/05/2019,4,21,19
pueblo nuevo ,20/05/2019,4,14,11
santa rosa ,20/05/2019,4,26,21
universidad ,20/05/2019,4,60,58
amanecer ,20/05/2019,5,15,14
centro ,20/05/2019,5,8,7
pedro valdivia ,20/05/2019,5,18,16
pueblo nuevo ,20/05/2019,5,12,10
santa rosa ,20/05/2019,5,23,19
universidad ,20/05/2019,5,35,33
amanecer ,20/05/2019,6,21,20
centro ,20/05/2019,6,11,10
pedro valdivia ,20/05/2019,6,12,11
pueblo nuevo ,20/05/2019,6,6,5
santa rosa ,20/05/2019,6,19,16
universidad ,20/05/2019,6,16,15
amanecer ,20/05/2019,7,83,79
centro ,20/05/2019,7,20,19
pedro valdivia ,20/05/2019,7,22,20
pueblo nuevo ,20/05/2019,7,12,11
santa rosa ,20/05/2019,7,54,46
universidad ,20/05/2019,7,10,9
amanecer ,20/05/2019,8,171,161
centro ,20/05/2019,8,36,33
pedro valdivia ,20/05/2019,8,45,42
pueblo nuevo ,20/05/2019,8,34,30
santa rosa ,20/05/2019,8,78,67
universidad ,20/05/2019,8,11,10
amanecer ,20/05/2019,9,88,84
centro ,20/05/2019,9,49,46
pedro valdivia ,20/05/2019,9,45,42
pueblo nuevo ,20/05/2019,9,33,31
santa rosa ,20/05/2019,9,72,62
universidad ,20/05/2019,9,16,15
amanecer ,20/05/2019,10,31,30
centro ,20/05/2019,10,28,26
pedro valdivia ,20/05/2019,10,26,24
pueblo nuevo ,20/05/2019,10,42,38
santa rosa ,20/05/2019,10,43,37
universidad ,20/05/2019,10,30,28
amanecer ,20/05/2019,11,20,20
centro ,20/05/2019,11,14,13
pedro valdivia ,20/05/2019,11,22,20
pueblo nuevo ,20/05/2019,11,37,33
santa rosa ,20/05/2019,11,36,31
universidad ,20/05/2019,11,46,44
amanecer ,20/05/2019,12,27,26
centro ,20/05/2019,12,9,8
pedro valdivia ,20/05/2019,12,19,17
pueblo nuevo ,20/05/2019,12,23,21
santa rosa ,20/05/2019,12,26,23
universidad ,20/05/2019,12,15,14
amanecer ,20/05/2019,13,23,23
centro ,20/05/2019,13,6,6
pedro valdivia ,20/05/2019,13,20,18
pueblo nuevo ,20/05/2019,13,19,17
santa rosa ,20/05/2019,13,23,19
universidad ,20/05/2019,13,9,8
amanecer ,20/05/2019,14,21,20
centro ,20/05/2019,14,6,5
pedro valdivia ,20/05/2019,14,15,13
pueblo nuevo ,20/05/2019,14,19,17
santa rosa ,20/05/2019,14,21,19
universidad ,20/05/2019,14,8,7
amanecer ,20/05/2019,15,22,21
centro ,20/05/2019,15,6,5
pedro valdivia ,20/05/2019,15,19,17
pueblo nuevo ,20/05/2019,15,22,20
santa rosa ,20/05/2019,15,21,19
universidad ,20/05/2019,15,7,6
amanecer ,20/05/2019,16,29,28
centro ,20/05/2019,16,7,7
pedro valdivia ,20/05/2019,16,20,19
pueblo nuevo ,20/05/2019,16,31,28
santa rosa ,20/05/2019,16,28,25
universidad ,20/05/2019,16,6,5
amanecer ,20/05/2019,17,67,65
centro ,20/05/2019,17,13,12
pedro valdivia ,20/05/2019,17,50,46
pueblo nuevo ,20/05/2019,17,74,66
santa rosa ,20/05/2019,17,53,48
universidad ,20/05/2019,17,9,8
amanecer ,20/05/2019,18,337,316
centro ,20/05/2019,18,69,63
pedro valdivia ,20/05/2019,18,124,116
pueblo nuevo ,20/05/2019,18,49,44
santa rosa ,20/05/2019,18,118,104
universidad ,20/05/2019,18,7,6
amanecer ,20/05/2019,19,204,193
centro ,20/05/2019,19,76,72
pedro valdivia ,20/05/2019,19,244,225
pueblo nuevo ,20/05/2019,19,103,96
santa rosa ,20/05/2019,19,187,165
universidad ,20/05/2019,19,12,11
amanecer ,20/05/2019,20,243,228
centro ,20/05/2019,20,76,70
pedro valdivia ,20/05/2019,20,254,237
pueblo nuevo ,20/05/2019,20,58,54
santa rosa ,20/05/2019,20,512,417
universidad ,20/05/2019,20,20,19
amanecer ,20/05/2019,21,800,721
centro ,20/05/2019,21,73,66
pedro valdivia ,20/05/2019,21,227,209
pueblo nuevo ,20/05/2019,21,195,180
santa rosa ,20/05/2019,21,815,700
universidad ,20/05/2019,21,95,93
amanecer ,20/05/2019,22,962,892
centro ,20/05/2019,22,64,58
pedro valdivia ,20/05/2019,22,246,227
pueblo nuevo ,20/05/2019,22,642,588
santa rosa ,20/05/2019,22,908,849
universidad ,20/05/2019,22,53,51
amanecer ,20/05/2019,23,914,838
centro ,20/05/2019,23,75,68
pedro valdivia ,20/05/2019,23,143,132
pueblo nuevo ,20/05/2019,23,668,595
santa rosa ,20/05/2019,23,927,889
universidad ,20/05/2019,23,312,307
amanecer ,21/05/2019,0,1000,1000
centro ,21/05/2019,0,145,132
pedro valdivia ,21/05/2019,0,289,262
pueblo nuevo ,21/05/2019,0,761,675
santa rosa ,21/05/2019,0,826,704
universidad ,21/05/2019,0,368,362
amanecer ,21/05/2019,1,904,863
centro ,21/05/2019,1,138,124
pedro valdivia ,21/05/2019,1,215,194
pueblo nuevo ,21/05/2019,1,743,656
santa rosa ,21/05/2019,1,810,660
universidad ,21/05/2019,1,257,253
amanecer ,21/05/2019,2,493,441
centro ,21/05/2019,2,294,262
pedro valdivia ,21/05/2019,2,153,138
pueblo nuevo ,21/05/2019,2,435,384
santa rosa ,21/05/2019,2,284,226
universidad ,21/05/2019,2,306,301
amanecer ,21/05/2019,3,545,490
centro ,21/05/2019,3,140,126
pedro valdivia ,21/05/2019,3,157,145
pueblo nuevo ,21/05/2019,3,233,212
santa rosa ,21/05/2019,3,293,229
universidad ,21/05/2019,3,288,283
amanecer ,21/05/2019,4,465,419
centro ,21/05/2019,4,70,64
pedro valdivia ,21/05/2019,4,133,122
pueblo nuevo ,21/05/2019,4,289,257
santa rosa ,21/05/2019,4,237,192
universidad ,21/05/2019,4,202,198
amanecer ,21/05/2019,5,347,313
centro ,21/05/2019,5,124,113
pedro valdivia ,21/05/2019,5,107,98
pueblo nuevo ,21/05/2019,5,125,114
santa rosa ,21/05/2019,5,122,104
universidad ,21/05/2019,5,249,245
amanecer ,21/05/2019,6,127,122
centro ,21/05/2019,6,66,59
pedro valdivia ,21/05/2019,6,87,78
pueblo nuevo ,21/05/2019,6,73,66
santa rosa ,21/05/2019,6,89,74
universidad ,21/05/2019,6,156,153
amanecer ,21/05/2019,7,121,115
centro ,21/05/2019,7,65,59
pedro valdivia ,21/05/2019,7,95,86
pueblo nuevo ,21/05/2019,7,123,112
santa rosa ,21/05/2019,7,138,111
universidad ,21/05/2019,7,96,94
amanecer ,21/05/2019,8,197,185
centro ,21/05/2019,8,66,60
pedro valdivia ,21/05/2019,8,169,155
pueblo nuevo ,21/05/2019,8,134,124
santa rosa ,21/05/2019,8,142,116
universidad ,21/05/2019,8,101,98
amanecer ,21/05/2019,9,317,290
centro ,21/05/2019,9,94,86
pedro valdivia ,21/05/2019,9,204,189
pueblo nuevo ,21/05/2019,9,144,132
santa rosa ,21/05/2019,9,203,168
universidad ,21/05/2019,9,78,76
amanecer ,21/05/2019,10,176,166
centro ,21/05/2019,10,117,109
pedro valdivia ,21/05/2019,10,88,81
pueblo nuevo ,21/05/2019,10,211,196
santa rosa ,21/05/2019,10,314,264
universidad ,21/05/2019,10,71,69
amanecer ,21/05/2019,11,84,79
centro ,21/05/2019,11,97,90
pedro valdivia ,21/05/2019,11,73,69
pueblo nuevo ,21/05/2019,11,190,176
santa rosa ,21/05/2019,11,225,196
universidad ,21/05/2019,11,79,77
amanecer ,21/05/2019,12,80,78
centro ,21/05/2019,12,63,59
pedro valdivia ,21/05/2019,12,63,59
pueblo nuevo ,21/05/2019,12,92,86
santa rosa ,21/05/2019,12,91,80
universidad ,21/05/2019,12,121,119
amanecer ,21/05/2019,13,45,43
centro ,21/05/2019,13,33,31
pedro valdivia ,21/05/2019,13,36,34
pueblo nuevo ,21/05/2019,13,61,56
santa rosa ,21/05/2019,13,70,63
universidad ,21/05/2019,13,68,66
amanecer ,21/05/2019,14,29,28
centro ,21/05/2019,14,12,11
pedro valdivia ,21/05/2019,14,24,22
pueblo nuevo ,21/05/2019,14,29,28
santa rosa ,21/05/2019,14,32,29
universidad ,21/05/2019,14,30,29
amanecer ,21/05/2019,15,33,32
centro ,21/05/2019,15,13,12
pedro valdivia ,21/05/2019,15,28,25
pueblo nuevo ,21/05/2019,15,29,27
santa rosa ,21/05/2019,15,43,38
universidad ,21/05/2019,15,34,32
amanecer ,21/05/2019,16,46,45
centro ,21/05/2019,16,18,17
pedro valdivia ,21/05/2019,16,44,41
pueblo nuevo ,21/05/2019,16,58,55
santa rosa ,21/05/2019,16,56,50
universidad ,21/05/2019,16,11,10
amanecer ,21/05/2019,17,132,127
centro ,21/05/2019,17,43,41
pedro valdivia ,21/05/2019,17,84,78
pueblo nuevo ,21/05/2019,17,96,91
santa rosa ,21/05/2019,17,122,104
universidad ,21/05/2019,17,9,8
amanecer ,21/05/2019,18,328,307
centro ,21/05/2019,18,91,85
pedro valdivia ,21/05/2019,18,134,124
pueblo nuevo ,21/05/2019,18,73,69
santa rosa ,21/05/2019,18,166,139
universidad ,21/05/2019,18,11,10
amanecer ,21/05/2019,19,626,573
centro ,21/05/2019,19,117,108
pedro valdivia ,21/05/2019,19,234,220
pueblo nuevo ,21/05/2019,19,118,112
santa rosa ,21/05/2019,19,330,275
universidad ,21/05/2019,19,17,16
amanecer ,21/05/2019,20,449,410
centro ,21/05/2019,20,131,121
pedro valdivia ,21/05/2019,20,396,370
pueblo nuevo ,21/05/2019,20,130,124
santa rosa ,21/05/2019,20,244,207
universidad ,21/05/2019,20,47,45
amanecer ,21/05/2019,21,441,404
centro ,21/05/2019,21,95,88
pedro valdivia ,21/05/2019,21,212,197
pueblo nuevo ,21/05/2019,21,79,74
santa rosa ,21/05/2019,21,209,172
universidad ,21/05/2019,21,85,83
amanecer ,21/05/2019,22,775,692
centro ,21/05/2019,22,100,93
pedro valdivia ,21/05/2019,22,431,398
pueblo nuevo ,21/05/2019,22,317,290
santa rosa ,21/05/2019,22,565,447
universidad ,21/05/2019,22,155,152
amanecer ,21/05/2019,23,524,472
centro ,21/05/2019,23,175,159
pedro valdivia ,21/05/2019,23,353,328
pueblo nuevo ,21/05/2019,23,305,273
santa rosa ,21/05/2019,23,683,567
universidad ,21/05/2019,23,116,113
amanecer ,22/05/2019,0,464,420
centro ,22/05/2019,0,184,167
pedro valdivia ,22/05/2019,0,183,169
pueblo nuevo ,22/05/2019,0,441,395
santa rosa ,22/05/2019,0,576,443
universidad ,22/05/2019,0,131,128
amanecer ,22/05/2019,1,719,633
centro ,22/05/2019,1,150,136
pedro valdivia ,22/05/2019,1,359,322
pueblo nuevo ,22/05/2019,1,548,476
santa rosa ,22/05/2019,1,619,481
universidad ,22/05/2019,1,298,293
amanecer ,22/05/2019,2,235,219
centro ,22/05/2019,2,172,152
pedro valdivia ,22/05/2019,2,191,173
pueblo nuevo ,22/05/2019,2,270,244
santa rosa ,22/05/2019,2,481,378
universidad ,22/05/2019,2,301,297
amanecer ,22/05/2019,3,217,205
centro ,22/05/2019,3,58,53
pedro valdivia ,22/05/2019,3,115,105
pueblo nuevo ,22/05/2019,3,221,200
santa rosa ,22/05/2019,3,348,281
universidad ,22/05/2019,3,302,297
amanecer ,22/05/2019,4,108,103
centro ,22/05/2019,4,106,96
pedro valdivia ,22/05/2019,4,50,45
pueblo nuevo ,22/05/2019,4,166,150
santa rosa ,22/05/2019,4,248,213
universidad ,22/05/2019,4,258,254
amanecer ,22/05/2019,5,69,67
centro ,22/05/2019,5,41,38
pedro valdivia ,22/05/2019,5,34,30
pueblo nuevo ,22/05/2019,5,121,109
santa rosa ,22/05/2019,5,115,97
universidad ,22/05/2019,5,157,154
amanecer ,22/05/2019,6,61,59
centro ,22/05/2019,6,73,66
pedro valdivia ,22/05/2019,6,45,41
pueblo nuevo ,22/05/2019,6,65,60
santa rosa ,22/05/2019,6,123,105
universidad ,22/05/2019,6,84,82
amanecer ,22/05/2019,7,106,101
centro ,22/05/2019,7,56,51
pedro valdivia ,22/05/2019,7,74,68
pueblo nuevo ,22/05/2019,7,46,42
santa rosa ,22/05/2019,7,165,135
universidad ,22/05/2019,7,42,40
amanecer ,22/05/2019,8,100,96
centro ,22/05/2019,8,50,46
pedro valdivia ,22/05/2019,8,62,56
pueblo nuevo ,22/05/2019,8,52,48
santa rosa ,22/05/2019,8,146,124
universidad ,22/05/2019,8,37,35
amanecer ,22/05/2019,9,97,94
centro ,22/05/2019,9,75,68
pedro valdivia ,22/05/2019,9,102,93
pueblo nuevo ,22/05/2019,9,60,54
santa rosa ,22/05/2019,9,155,128
universidad ,22/05/2019,9,71,69
amanecer ,22/05/2019,10,108,103
centro ,22/05/2019,10,70,62
pedro valdivia ,22/05/2019,10,76,70
pueblo nuevo ,22/05/2019,10,50,46
santa rosa ,22/05/2019,10,77,65
universidad ,22/05/2019,10,84,82
amanecer ,22/05/2019,11,112,107
centro ,22/05/2019,11,66,60
pedro valdivia ,22/05/2019,11,86,78
pueblo nuevo ,22/05/2019,11,50,46
santa rosa ,22/05/2019,11,85,73
universidad ,22/05/2019,11,70,68
amanecer ,22/05/2019,12,96,91
centro ,22/05/2019,12,96,87
pedro valdivia ,22/05/2019,12,100,90
pueblo nuevo ,22/05/2019,12,78,73
santa rosa ,22/05/2019,12,149,126
universidad ,22/05/2019,12,96,94
amanecer ,22/05/2019,13,72,70
centro ,22/05/2019,13,103,94
pedro valdivia ,22/05/2019,13,121,111
pueblo nuevo ,22/05/2019,13,165,151
santa rosa ,22/05/2019,13,150,129
universidad ,22/05/2019,13,82,80
amanecer ,22/05/2019,14,53,52
centro ,22/05/2019,14,63,58
pedro valdivia ,22/05/2019,14,103,95
pueblo nuevo ,22/05/2019,14,178,162
santa rosa ,22/05/2019,14,107,94
universidad ,22/05/2019,14,53,51
amanecer ,22/05/2019,15,75,73
centro ,22/05/2019,15,61,57
pedro valdivia ,22/05/2019,15,74,70
pueblo nuevo ,22/05/2019,15,102,95
santa rosa ,22/05/2019,15,84,71
universidad ,22/05/2019,15,67,65
amanecer ,22/05/2019,16,67,65
centro ,22/05/2019,16,55,52
pedro valdivia ,22/05/2019,16,53,50
pueblo nuevo ,22/05/2019,16,100,94
santa rosa ,22/05/2019,16,86,73
universidad ,22/05/2019,16,55,53
amanecer ,22/05/2019,17,277,263
centro ,22/05/2019,17,65,60
pedro valdivia ,22/05/2019,17,180,170
pueblo nuevo ,22/05/2019,17,81,77
santa rosa ,22/05/2019,17,334,280
universidad ,22/05/2019,17,42,40
amanecer ,22/05/2019,18,795,719
centro ,22/05/2019,18,159,147
pedro valdivia ,22/05/2019,18,243,228
pueblo nuevo ,22/05/2019,18,90,84
santa rosa ,22/05/2019,18,739,624
universidad ,22/05/2019,18,46,44
amanecer ,22/05/2019,19,971,950
centro ,22/05/2019,19,147,135
pedro valdivia ,22/05/2019,19,318,297
pueblo nuevo ,22/05/2019,19,165,154
santa rosa ,22/05/2019,19,982,972
universidad ,22/05/2019,19,26,25
amanecer ,22/05/2019,20,900,870
centro ,22/05/2019,20,160,146
pedro valdivia ,22/05/2019,20,525,488
pueblo nuevo ,22/05/2019,20,843,759
santa rosa ,22/05/2019,20,878,853
universidad ,22/05/2019,20,69,67
amanecer ,22/05/2019,21,706,635
centro ,22/05/2019,21,198,180
pedro valdivia ,22/05/2019,21,463,431
pueblo nuevo ,22/05/2019,21,150,139
santa rosa ,22/05/2019,21,296,245
universidad ,22/05/2019,21,237,233
amanecer ,22/05/2019,22,724,653
centro ,22/05/2019,22,166,151
pedro valdivia ,22/05/2019,22,435,403
pueblo nuevo ,22/05/2019,22,573,516
santa rosa ,22/05/2019,22,810,653
universidad ,22/05/2019,22,474,467
amanecer ,22/05/2019,23,722,644
centro ,22/05/2019,23,181,164
pedro valdivia ,22/05/2019,23,689,639
pueblo nuevo ,22/05/2019,23,589,529
santa rosa ,22/05/2019,23,799,635
universidad ,22/05/2019,23,379,373
amanecer ,23/05/2019,0,574,519
centro ,23/05/2019,0,218,195
pedro valdivia ,23/05/2019,0,459,421
pueblo nuevo ,23/05/2019,0,499,449
santa rosa ,23/05/2019,0,540,424
universidad ,23/05/2019,0,62,60
